,Unnamed: 0,name,latitude,longitude,address,state,loopcheck
1147,1147,Wendy's,37.0840454101562,-94.5307846069336,"['701 S Maiden Ln', 'Joplin, MO 64801']",MO,['Joplin MO']
1148,1148,Wendy's,37.072207,-94.47731,"['1625 S. Range Line Rd.', 'Joplin, MO 64804']",MO,['Joplin MO']
1149,1149,Burger King,37.070143627198796,-94.47720646843841,"['1931 S Rangeline Rd', 'Joplin, MO 64804']",MO,['Joplin MO']
1150,1150,Sonic Drive-In,37.052656,-94.477659,"['3333 South Range Line Rd', 'Joplin, MO 64804']",MO,['Joplin MO']
1151,1151,Habaneros Mexican Grill,37.0835724,-94.48644240000002,"['2526 E 7th St', 'Joplin, MO 64801']",MO,['Joplin MO']
1152,1152,Hardee's,37.084739899999995,-94.53291999999999,"['1641 W 7th St', 'Joplin, MO 64801']",MO,['Joplin MO']
1153,1153,Schlotzsky's,37.085364,-94.476733,"['531 Rangeline Rd', 'Joplin, MO 64801']",MO,['Joplin MO']
1154,1154,Billy Sims BBQ,37.08375930786129,-94.47958374023442,"['2830 E 7th St', 'Joplin, MO 64801']",MO,['Joplin MO']
1155,1155,McAlister's Deli,37.063943,-94.4790965,"['2330 S Range Line', 'Ste H', 'Joplin, MO 64804']",MO,['Joplin MO']
1156,1156,Wendy's,37.13319,-94.47506,"['1229 Madison Avenue', 'Webb City, MO 64870']",MO,['Joplin MO']
1157,1157,Dairy Queen Grill & Chill,37.0551795,-94.4933776,"['E 32nd St & S Connecticut Ave', 'Joplin, MO 64804']",MO,['Joplin MO']
1158,1158,Taco Bell,37.062059999999995,-94.51434,"['2601 Main Street', 'Joplin, MO 64804']",MO,['Joplin MO']
1159,1159,McDonald's,37.051993935243004,-94.47911514902219,"['3330 S Range Line', 'Joplin, MO 64804']",MO,['Joplin MO']
1160,1160,Taco Bell,37.14379,-94.31057,"['2603 Grand Ave', 'Carthage, MO 64836']",MO,['Joplin MO']
1161,1161,Maria's Mexican Grill & Cantina,37.0551643371582,-94.49475860595699,"['1901 E 32nd St', 'Joplin, MO 64804']",MO,['Joplin MO']
1162,1162,Dairy Queen Grill & Chill,37.074689808825,-94.63445954405421,"['500 E 7th St', 'Galena, KS 66739']",KS,['Joplin MO']
1163,1163,Sub Shop Deli,37.14249,-94.46151,"['328 S Hall St', 'Ste 1', 'Webb City, MO 64870']",MO,['Joplin MO']
1164,1164,Arbys Roast Beef,37.127390000000005,-94.47618,"['1704 S Madison St', 'Webb City, MO 64870']",MO,['Joplin MO']
1165,1165,McDonald's,37.0849623367255,-94.5307106478959,"['1531 W 7th', 'Joplin, MO 64801']",MO,['Joplin MO']
1166,1166,Subway,37.0064340301516,-94.5499692223032,"['4549 Highway 43', 'Joplin, MO 64804']",MO,['Joplin MO']
1167,1167,Wendy's,37.147811,-94.309703,"['2342 Grand Avenue', 'Carthage, MO 64836']",MO,['Joplin MO']
1168,1168,Taco Bell,37.006457,-94.551345,"['Petro Travel Store Joplin', '4240 Highway 43', 'Joplin, MO 64804']",MO,['Joplin MO']
1169,1169,Taco Bell,37.12693,-94.47577,"['1708 S Madison St', 'Webb City, MO 64870']",MO,['Joplin MO']
1170,1170,McDonald's,37.055523875271,-94.5334562659264,"['3140 S Mcclelland', 'Joplin, MO 64804']",MO,['Joplin MO']
1171,1171,Subway,37.0549144870529,-94.5362474766889,"['1814 W 32nd St', 'Joplin, MO 64804']",MO,['Joplin MO']
1172,1172,Subway,37.0542777,-94.4796612888706,"['2914 E 32nd St', 'Joplin, MO 64804']",MO,['Joplin MO']
1173,1173,McDonald's,37.005471353628295,-94.5522712916136,"['4436 Hwy 43', 'Joplin, MO 64804']",MO,['Joplin MO']
1174,1174,Arby's,37.17954635620121,-94.3321685791016,"['1501 W Central Ave', 'Carthage, MO 64836']",MO,['Joplin MO']
1175,1175,McDonald's,37.07844,-94.47696894407271,"['1123 Range Line Rd', 'Joplin, MO 64801']",MO,['Joplin MO']
1176,1176,Dairy Queen Orange Julius,37.00702725252079,-94.55209761857991,"['4240 Highway 43', 'Joplin, MO 64804']",MO,['Joplin MO']
1177,1177,Sonic Drive-In,37.0832956,-94.50099885463709,"['1030 E Seventh', 'Joplin, MO 64801']",MO,['Joplin MO']
1178,1178,Subway,37.087194000000004,-94.47764156814492,"['330 S Rangeline Rd', 'Joplin, MO 64801']",MO,['Joplin MO']
1179,1179,Sonic Drive-In,37.0544750024002,-94.5120790600776,"['310 East 32nd St', 'Joplin, MO 64804']",MO,['Joplin MO']
1180,1180,Hardee's,37.0123519738844,-94.5449671483532,"['4013 Hwy 43', 'Joplin, MO 64804']",MO,['Joplin MO']
1181,1181,Mexican Restaurant Mi Torito,37.076726,-94.638914,"['418 S Main St', 'Galena, KS 66739']",KS,['Joplin MO']
1182,1182,Sonic Drive-In,37.083524700000005,-94.5318765,"['720 Maiden Ln', 'Joplin, MO 64804']",MO,['Joplin MO']
1183,1183,Waffle House,37.1336299,-94.47534,"['1208 S Madison St', 'Webb City, MO 64870']",MO,['Joplin MO']
1184,1184,Burger King,37.17897,-94.32356999999999,"['1011 West Central Street', 'Carthage, MO 64836']",MO,['Joplin MO']
1185,1185,McDonald's,37.060163358397205,-94.51420873403549,"['2701 S Main St', 'Joplin, MO 64804']",MO,['Joplin MO']
1186,1186,McDonald's,37.139810075970296,-94.31904718279829,"['2812 Hazel Ave', 'Carthage, MO 64836']",MO,['Joplin MO']
1187,1187,McDonald's,37.14069821689,-94.47569087147708,"['410 S Madison', 'Webb City, MO 64870']",MO,['Joplin MO']
1188,1188,McDonald's,37.17916822905521,-94.3248917162418,"['1111 W Central', 'Carthage, MO 64836']",MO,['Joplin MO']
1189,1189,Hardee's Restaurant,37.145153,-94.310008,"['2516 S Grand', 'Carthage, MO 64836']",MO,['Joplin MO']
1190,1190,Burger King,37.1318778991699,-94.4759292602539,"['1312 S Madison St', 'Webb City, MO 64870']",MO,['Joplin MO']
1191,1191,Subway,37.178533,-94.3242449,"['1032 W Central Ave', 'Carthage, MO 64836']",MO,['Joplin MO']
1192,1192,Sonic Drive-In,37.079139399999995,-94.47718370000001,"['1101 South Rangeline', 'Joplin, MO 64801']",MO,['Joplin MO']
1193,1193,Sonic Drive-In,37.1323308,-94.4758922,"['1310 South Madison', 'Webb City, MO 64870']",MO,['Joplin MO']
1194,1194,Domino's Pizza,37.154517999999996,-94.315539,"['2003 S Garrison Ave', 'Carthage, MO 64836']",MO,['Joplin MO']
1195,1195,Sonic Drive-In,37.143124799999995,-94.50993009999999,"['24949 Demott Dr', 'Webb City, MO 64870']",MO,['Joplin MO']
1196,1196,Sonic Drive-In,37.0754775247633,-94.64398071169849,"['505 West 7th St', 'Galena, KS 66739']",KS,['Joplin MO']
1201,1201,Chipotle Mexican Grill,38.804604058965,-90.30860200000001,"['2391 N Hwy 67', 'Florissant, MO 63033']",MO,['Florissant MO']
1202,1202,Wendy's,38.791090000000004,-90.34456,"['8250 N. Lindbergh', 'Florissant, MO 63031']",MO,['Florissant MO']
1203,1203,QDOBA Mexican Eats,38.8076189,-90.299374088645,"['14039 New Halls Ferry Rd', 'Bldg A', 'Florissant, MO 63033']",MO,['Florissant MO']
1204,1204,Firehouse Subs,38.802894,-90.309488,"['2312 N Hwy 67', 'Florissant, MO 63033']",MO,['Florissant MO']
1205,1205,Panda Express,38.804645,-90.308489,"['2399 N Hwy 67', 'Florissant, MO 63031']",MO,['Florissant MO']
1207,1207,Crazy Bowls & Wraps,38.789390000000004,-90.3463,"['8180 N Lindbergh Blvd', 'Florissant, MO 63031']",MO,['Florissant MO']
1214,1214,Steak ’n Shake,38.80086,-90.31552490000001,"['1955 Hwy 67 N', 'Florissant, MO 63033']",MO,['Florissant MO']
1216,1216,Lee's Famous Recipe,38.807835,-90.30220899999999,"['2825 N US Hwy 67', 'Florissant, MO 63033']",MO,['Florissant MO']
1219,1219,Taco Bell,38.772983,-90.306177,"['1491 Dunn Road', 'Florissant, MO 63033']",MO,['Florissant MO']
1221,1221,Mack's Chicken,38.748836517334,-90.2544937133789,"['2170 Chambers Rd', 'Saint Louis, MO 63136']",MO,['Florissant MO']
1223,1223,Jimmy John's,38.796257000000004,-90.338596,"['370 N Highway 67', 'Florissant, MO 63031']",MO,['Florissant MO']
1224,1224,Arby's,38.77697,-90.33551999999999,"['1275 Graham Rd', 'Florissant, MO 63031']",MO,['Florissant MO']
1225,1225,Wingstop,38.790406,-90.343838,"['8222 N Lindbergh Blvd', 'Florissant, MO 63031']",MO,['Florissant MO']
1227,1227,Burger King,38.793451,-90.343096,"['8411 North Lindbergh', 'Florissant, MO 63031']",MO,['Florissant MO']
1230,1230,Jack in the Box,38.773558468332,-90.30800074338909,"['4595 Washington St', 'Florissant, MO 63033']",MO,['Florissant MO']
1231,1231,Big Boyz Burgers and More,38.748869899999995,-90.33424000000001,"['6130 Madison Ave', 'Berkeley, MO 63134']",MO,['Florissant MO']
1233,1233,Long John Silver's,38.777874,-90.3344,"['1230 Graham Rd', 'Florissant, MO 63031']",MO,['Florissant MO']
1234,1234,Burger King,38.8101,-90.298292,"['3121 N Hwy 67', 'Florissant, MO 63033']",MO,['Florissant MO']
1236,1236,Rally's,38.802122999999995,-90.311234,"['2182 N Highway 67', 'Florissant, MO 63033']",MO,['Florissant MO']
1237,1237,KFC,38.804292403260206,-90.30730608563421,"['2450 N Hwy 67', 'Florissant, MO 63033']",MO,['Florissant MO']
1238,1238,White Castle,38.773994445800795,-90.27008056640621,"['11120 New Halls Ferry', 'Florissant, MO 63033']",MO,['Florissant MO']
1240,1240,Taco Bell,38.7866702896118,-90.351462999401,"['7747 N Lindbergh Blvd.', 'Hazelwood, MO 63042']",MO,['Florissant MO']
1243,1243,Popeyes Louisiana Kitchen,38.773356,-90.26850300000001,"['2877 Target Dr', 'Saint Louis, MO 63136']",MO,['Florissant MO']
1244,1244,Jack in the Box,38.7720915306644,-90.27823761105542,"['11204 W Florissant Ave', 'Florissant, MO 63033']",MO,['Florissant MO']
1245,1245,Popeyes Louisiana Kitchen,38.748162204826606,-90.3080132625656,"['20 Airport Rd', 'Saint Louis, MO 63135']",MO,['Florissant MO']
1251,1251,Breakaway Cafe,38.708758,-90.3177,"['8418 Natural Bridge Rd', 'Saint Louis, MO 63121']",MO,['Florissant MO']
1252,1252,Rally's,38.69108,-90.38853,"['10334 Page Avenue', 'St. Louis, MO 63132']",MO,['Florissant MO']
1255,1255,Jo Jo's Diner,38.7889968,-90.3749717,"['6849 Howdershell Rd', 'Hazelwood, MO 63042']",MO,['Florissant MO']
1257,1257,McDonald's,38.8005507986158,-90.33450230956079,"['15 Florissant Oaks Shopping Ctr', 'Florissant, MO 63031']",MO,['Florissant MO']
1258,1258,Dairy Queen Grill & Chill,38.8056499790194,-90.3047367,"['2678 N Hwy 67', 'Florissant, MO 63033']",MO,['Florissant MO']
1261,1261,Burger King,38.91833,-90.16209,"['1902 Homer Adams Pkwy', 'Alton, IL 62002']",IL,['Florissant MO']
1262,1262,Jack in the Box,38.6644974278465,-90.3148417,"['6950 Olive Blvd', 'University City, MO 63130']",MO,['Florissant MO']
1264,1264,Wendy's,38.7274949927641,-90.27606904506679,"['8009 West Florissant Ave', 'St.Louis, MO 63136']",MO,['Florissant MO']
1272,1272,Subway,38.7939037,-90.3417625,"['8444 N Lindbergh Blvd', 'Florissant, MO 63031']",MO,['Florissant MO']
1274,1274,McDonald's,38.7738449515685,-90.3357924520969,"['8700 Pershall Rd', 'Hazelwood, MO 63042']",MO,['Florissant MO']
1275,1275,Subway,38.804643789105604,-90.305875,"['2544 N Hwy 67', 'Surrey Plaza', 'Florissant, MO 63033']",MO,['Florissant MO']
1276,1276,Church's Chicken,38.794909999999994,-90.28944,"['13101 New Halls Ferry Rd', 'Florissant, MO 63033']",MO,['Florissant MO']
1277,1277,Marley's Bar & Grill,38.73794,-90.30187,"['500 S Florissant Rd', 'Ferguson, MO 63135']",MO,['Florissant MO']
1278,1278,Subway,38.7975919402841,-90.2328465482377,"['6805 Parker Rd', 'Paddock Forest Shopping Ctr', 'Florissant, MO 63033']",MO,['Florissant MO']
1279,1279,Jack in the Box,38.921601,-90.1789005,"['101 Homer M Adams Pkwy', 'Alton, IL 62002']",IL,['Florissant MO']
1280,1280,Rally's,38.72914,-90.34394,"['9651 Natural Bridge Road', 'St. Louis, MO 63134']",MO,['Florissant MO']
1284,1284,Rally's,38.6868,-90.27039,"['3730 Goodfellow', 'St. Louis, MO 63120']",MO,['Florissant MO']
1285,1285,La Tejana Taqueria,38.7227628,-90.4076944,"['3157 N Lindbergh Blvd', 'Bridgeton, MO 63043']",MO,['Florissant MO']
1286,1286,Penn Station,38.729808399999996,-90.3854452,"['10466 St Charles Rock Rd', 'Saint Ann, MO 63074']",MO,['Florissant MO']
1287,1287,Taco Bell,38.781157987560206,-90.38853842765091,"['5950 Howdershell Rd', 'Hazelwood, MO 63042']",MO,['Florissant MO']
1290,1290,Taco Bell,38.795536962961705,-90.23195508867501,"['6934 Parker Rd', 'Florissant, MO 63033']",MO,['Florissant MO']
1292,1292,McDonald's,38.7833590415188,-90.35490905100691,"['7300 N Lindbergh', 'Hazelwood, MO 63042']",MO,['Florissant MO']
1294,1294,Taco Bell,38.804701,-90.306876,"['2525 N Lindbergh Blvd', 'Florissant, MO 63033']",MO,['Florissant MO']
1296,1296,Great Wraps,38.742107906872,-90.3620890197865,"['10701 Lambert International Blvd', 'St. Louis Lambert International Airport', 'St. Louis, MO 63145']",MO,['Florissant MO']
1299,1299,White Castle,38.65525,-90.20214,"['2009 Hebert St', 'Saint Louis, MO 63107']",MO,['Florissant MO']
1300,1300,McDonald's,38.8107873584906,-90.2969466056675,"['3165 N Hwy 67', 'Florissant, MO 63033']",MO,['Florissant MO']
1302,1302,Popeyes Louisiana Kitchen,38.9164571,-90.15226899999999,"['2390 Homer M Adams Pkwy', 'Alton, IL 62002']",IL,['Florissant MO']
1303,1303,Lee's Chicken,38.676982129016,-90.2525484189391,"['5023 Natural Bridge', 'Saint Louis, MO 63115']",MO,['Florissant MO']
1305,1305,Arby's Restaurants,38.6399345397949,-90.2438278198242,"['4021 Lindell Blvd', 'Saint Louis, MO 63108']",MO,['Florissant MO']
1306,1306,Jack in the Box,38.7658982745605,-90.2019622921943,"['10866 Lilac Ave', 'Saint Louis, MO 63137']",MO,['Florissant MO']
1307,1307,Church's Chicken,38.766090000000005,-90.2604099,"['10646 New Halls Ferry', 'Ferguson, MO 63135']",MO,['Florissant MO']
1309,1309,White Castle,38.914678,-90.140185,"['2998 Homer Adams Pkwy', 'Alton, IL 62002']",IL,['Florissant MO']
1311,1311,Jack in the Box,38.90283,-90.1490199,"['1649 Washington Ave', 'Alton, IL 62002']",IL,['Florissant MO']
1314,1314,Moe's Southwest Grill,38.674181,-90.409883,"['10429 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['Florissant MO']
1316,1316,Burger King,38.737471226960295,-90.3549721355591,"['10701 Natural Bridge Rd', 'St Louis, MO 63145']",MO,['Florissant MO']
1317,1317,Arby's,38.7796516418457,-90.38915252685551,"['815 James S McDonnell Blvd', 'Hazelwood, MO 63042']",MO,['Florissant MO']
1318,1318,McDonald's,38.812470000000005,-90.34906,"['1090 Shackleford', 'Florissant, MO 63031']",MO,['Florissant MO']
1320,1320,Church's Chicken,38.796859999999995,-90.33829,"['410 N Lindbergh Blvd', 'Florissant, MO 63031']",MO,['Florissant MO']
1322,1322,Steak ’n Shake,38.92288,-90.179507,"['80 Homer Adams Pkwy', 'Alton, IL 62002']",IL,['Florissant MO']
1323,1323,Which Wich,38.655947999999995,-90.308143,"['6662 Delmar Blvd', 'University City, MO 63130']",MO,['Florissant MO']
1324,1324,Wendy's,38.6785584,-90.2587709,"['3465 Union Blvd', 'St.Louis, MO 63115']",MO,['Florissant MO']
1325,1325,Burger King,38.769529999999996,-90.27965,"['10890 West Florissant', 'St. Louis, MO 63136']",MO,['Florissant MO']
1327,1327,Jack in the Box,38.7869339,-90.23299200000001,"['11830 Lusher Rd', 'Saint Louis, MO 63138']",MO,['Florissant MO']
1328,1328,Firehouse Subs,38.67979824543,-90.50109833478929,"['79 Forum Ctr', 'Chesterfield, MO 63017']",MO,['Florissant MO']
1331,1331,Jack in the Box,38.7297914443835,-90.3448368608952,"['9707 Natural Bridge Rd', 'Berkeley, MO 63134']",MO,['Florissant MO']
1334,1334,Lee's Famous Recipe Chicken,38.7322,-90.38851,"['10645 Saint Charles Rock Rd', 'Saint Ann, MO 63074']",MO,['Florissant MO']
1336,1336,White Castle,38.76705,-90.22036,"['10720 Bellefontaine Rd', 'Bellefontaine Neighbors, MO 63137']",MO,['Florissant MO']
1337,1337,Jack in the Box,38.6403949,-90.2464212477207,"['4111 Lindell Blvd', 'Saint Louis, MO 63108']",MO,['Florissant MO']
1339,1339,White Castle,38.67574341595171,-90.25207936763759,"['3524 N Kingshighway Blvd', 'Saint Louis, MO 63115']",MO,['Florissant MO']
1340,1340,Taco Bell,38.92243,-90.1797,"['70 Homer Adams Pkwy', 'Alton, IL 62002']",IL,['Florissant MO']
1341,1341,Jack in the Box,38.781059899999995,-90.35645,"['322 Taylor Rd', 'Hazelwood, MO 63042']",MO,['Florissant MO']
1342,1342,Burger King,38.729057312011705,-90.3846664428711,"['10458 Saint Charles Rock Rd', 'Saint Ann, MO 63074']",MO,['Florissant MO']
1344,1344,Jack in the Box,38.7355108050477,-90.3959208726883,"['11122 Saint Charles Rock Rd', 'Saint Ann, MO 63074']",MO,['Florissant MO']
1345,1345,Subway,38.673389928627,-90.2026847485939,"['4500 N Broadway', 'Phillips 66 Truck Stop', 'St Louis, MO 63147']",MO,['Florissant MO']
1346,1346,McDonald's,38.7008355402821,-90.1455608010292,"['2045 Madison Ave', 'Granite City, IL 62040']",IL,['Florissant MO']
1355,1355,Popeyes Louisiana Kitchen,38.592919,-90.587241,"['15903 Manchester Rd', 'Ellisville, MO 63011']",MO,['Chesterfield MO']
1361,1361,Chick-fil-A,38.6031757,-90.5861966,"['304 Clarkson Rd', 'Ellisville, MO 63011']",MO,['Chesterfield MO']
1373,1373,Dairy Queen Grill & Chill,38.604479565576796,-90.58325976133351,"['15850 Clayton Rd', 'Ballwin, MO 63011']",MO,['Chesterfield MO']
1374,1374,Culver's,38.592971,-90.5191497802734,"['14444 Manchester Rd', 'Manchester, MO 63011']",MO,['Chesterfield MO']
1375,1375,Wente's O & W Restaurant,38.66887,-90.63494,"['18000 Chesterfield Airport Rd', 'Chesterfield, MO 63005']",MO,['Chesterfield MO']
1377,1377,McDonald's,38.6261663223136,-90.51645054481921,"['101 Lamp And Lantern Vlg', 'Chesterfield, MO 63017']",MO,['Chesterfield MO']
1380,1380,McDonald's,38.6675472353191,-90.6169652,"['110 Long Rd', 'Chesterfield, MO 63005']",MO,['Chesterfield MO']
1381,1381,Wendy's,38.5932579040527,-90.5374374389648,"['14799 Manchester Rd.', 'Ballwin, MO 63011']",MO,['Chesterfield MO']
1383,1383,MOD Pizza,38.6065987497568,-90.5845955014229,"['15809 Fountain Plaza Dr', 'Ellisville, MO 63017']",MO,['Chesterfield MO']
1387,1387,Sonic Drive-In,38.66783,-90.60045,"['17300 Chesterfield Airport Rd', ""Boone's Crossing"", 'Chesterfield, MO 63005']",MO,['Chesterfield MO']
1388,1388,Panda Express,38.5928263,-90.50535129999999,"['101 Highlands Blvd', 'Manchester, MO 63011']",MO,['Chesterfield MO']
1391,1391,Jack in the Box,38.592449209232505,-90.5607157945633,"['15354 Manchester Rd', 'Ellisville, MO 63011']",MO,['Chesterfield MO']
1393,1393,Taco Bell,38.593379999999996,-90.55609,"['15225 Manchester Rd', 'Ballwin, MO 63011']",MO,['Chesterfield MO']
1394,1394,Chipotle Mexican Grill,38.5921892624355,-90.5844007,"['15836 Manchester Rd', 'Ellisville, MO 63011']",MO,['Chesterfield MO']
1397,1397,Lion's Choice,38.5931838,-90.5437121,"['14919 Manchester Rd', 'Ballwin, MO 63011']",MO,['Chesterfield MO']
1398,1398,Penn Station East Coast Subs,38.66702,-90.60898,"['480 Thf Blvd', 'Chesterfield, MO 63005']",MO,['Chesterfield MO']
1401,1401,Taco Bell,38.590018,-90.596002232048,"['16100 Manchester Road', 'Ellisville, MO 63011']",MO,['Chesterfield MO']
1403,1403,Culver's,38.506716,-90.633808,"['400 Meramec Blvd', 'Eureka, MO 63025']",MO,['Chesterfield MO']
1405,1405,Jimmy John's,38.625102000000005,-90.51544399999999,"['14153 Clayton Rd', 'Town and Country, MO 63017']",MO,['Chesterfield MO']
1407,1407,Raising Cane's Chicken Fingers,38.592220000000005,-90.57778990000001,"['15698 Manchester Rd', 'Ellisville, MO 63011']",MO,['Chesterfield MO']
1410,1410,Firehouse Subs,38.5929525,-90.54564029999999,"['14948 Manchester Rd', 'Ballwin, MO 63011']",MO,['Chesterfield MO']
1414,1414,Arby's,38.5935554504395,-90.4963760375977,"['14120 Manchester Rd', 'Ballwin, MO 63011']",MO,['Chesterfield MO']
1415,1415,Crazy Bowls & Wraps,38.64611,-90.565512,"['1627 Clarkson Rd', 'Chesterfield, MO 63017']",MO,['Chesterfield MO']
1417,1417,Chick-N-Elly's,38.50169,-90.6277,"['122A S Central Ave', 'Eureka, MO 63025']",MO,['Chesterfield MO']
1418,1418,6 North Cafe,38.620493722765296,-90.5252278584601,"['14438 Clayton Rd', 'Ballwin, MO 63011']",MO,['Chesterfield MO']
1422,1422,Peppers Deli & Bar-B Q,38.594482421875,-90.5863037109375,"['32 Clarkson Rd', 'Ellisville, MO 63011']",MO,['Chesterfield MO']
1429,1429,Sonic Drive-In,38.5687348,-90.52443709999999,"['601 Big Bend Rd', 'Manchester, MO 63021']",MO,['Chesterfield MO']
1433,1433,White Castle,38.5050048828125,-90.6407928466797,"['78 Hilltop Village Dr', 'Eureka, MO 63025']",MO,['Chesterfield MO']
1434,1434,Jimmy John's,38.592852,-90.588264,"['15961 Manchester Rd', 'Ellisville, MO 63011']",MO,['Chesterfield MO']
1436,1436,Fuzzy's Taco Shop,38.592721999999995,-90.496101,"['1288 Old Orchard Ctr', 'Manchester, MO 63021']",MO,['Chesterfield MO']
1437,1437,Chick-fil-A,38.599651,-90.44690899999999,"['184 W County Ctr', 'Spc N', 'Des Peres, MO 63131']",MO,['Chesterfield MO']
1438,1438,Lion's Choice,38.6080172199107,-90.5853329433425,"['3048 Clarkson Rd', 'Ellisville, MO 63017']",MO,['Chesterfield MO']
1440,1440,Domino's Pizza,38.679556,-90.50653199999999,"['13728 Olive Blvd', 'Chesterfield, MO 63017']",MO,['Chesterfield MO']
1441,1441,Crazy Bowls & Wraps,38.596920000000004,-90.48200600000001,"['13831 Manchester Rd', 'Ballwin, MO 63011']",MO,['Chesterfield MO']
1449,1449,Jimmy John's,38.5057848,-90.6371012,"['14 Hilltop Village Center Dr', 'Eureka, MO 63025']",MO,['Chesterfield MO']
1456,1456,KFC,38.594965,-90.4911047172178,"['101 S Weidman Rd', 'Manchester, MO 63021']",MO,['Chesterfield MO']
1460,1460,Lion's Choice,38.50719,-90.442431,"['698 Gravois Bluffs Dr', 'Fenton, MO 63026']",MO,['Chesterfield MO']
1469,1469,El Toluco Taqueria & Grocery,38.591857,-90.504181,"['14234 Manchester', 'Saint Louis, MO 63011']",MO,['Chesterfield MO']
1470,1470,McDonald's,38.5930455878055,-90.58639518451858,"['15901 Manchester Rd', 'Ellisville, MO 63011']",MO,['Chesterfield MO']
1471,1471,Taco Bell,38.505893,-90.638173,"['83 Hilltop Village Center Dr', 'Eureka, MO 63025']",MO,['Chesterfield MO']
1473,1473,Popeyes Louisiana Kitchen,38.764181,-90.785557,"['6475 Ronald Reagan Dr', 'Lake St Louis, MO 63367']",MO,['Chesterfield MO']
1474,1474,Five Guys,38.6020505181386,-90.44364811030121,"['1052 N Ballas Rd', 'Des Peres, MO 63131']",MO,['Chesterfield MO']
1480,1480,Culver's,38.524503,-90.4718170166016,"['1024 Bowles Ave', 'Fenton, MO 63026']",MO,['Chesterfield MO']
1481,1481,Taco Bell,38.5963,-90.484412,"['13775 Manchester Rd', 'Ballwin, MO 63011']",MO,['Chesterfield MO']
1485,1485,Arby's,38.50664089162971,-90.6345692151749,"['60 Hilltop Village Center Dr', 'Eureka, MO 63025']",MO,['Chesterfield MO']
1489,1489,Jimmy John's,38.6796527,-90.4733315,"['12808 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['Chesterfield MO']
1490,1490,Crazy Bowls & Wraps,38.67898687106,-90.472004388075,"['12704 Olive Blvd', 'Creve Coeur, MO 63141']",MO,['Chesterfield MO']
1495,1495,Burger King,38.59342,-90.49683,"['14124 Manchester Rd', 'Ballwin, MO 63011']",MO,['Chesterfield MO']
1497,1497,Chick-fil-A,38.8159757,-90.87593840000001,"['1918 Wentzville Pkwy', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1498,1498,Culver's,38.817491,-90.876598,"['1898 Wentzville Pkwy', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1499,1499,Pete's Drive In,38.81372,-90.84495,"['1009 E Pearce Blvd', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1500,1500,Penn Station,38.8190155029297,-90.8763809204102,"['1780 Wentzville Pkwy', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1501,1501,MOD Pizza,38.8135774,-90.8752196,"['1976 Wentzville Pkwy', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1502,1502,Steak ’n Shake,38.8119306977785,-90.87343680000001,"['1134 W Pearce Blvd', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1503,1503,Wendy's,38.812794200000006,-90.8735653,"['1233 West Pearce Blvd', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1504,1504,Popeyes Louisiana Kitchen,38.81714,-90.94958199999999,"['3265 N Service Rd E', 'Foristell, MO 63348']",MO,['Wentzville MO']
1505,1505,White Castle,38.81597,-90.87712990000001,"['1983 Wentzville Pkwy', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1506,1506,McDonald's,38.809909999999995,-90.86509000000001,"['766 W Pearce', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1507,1507,KFC,38.8100325235659,-90.86388897974491,"['718 W Pearce Blvd', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1508,1508,Jimmy John's,38.818870000000004,-90.878537,"['1867 Wentzville Pkwy', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1509,1509,St. Louis Bread,38.812393,-90.876695,"['1212 W Pearce Rd', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1510,1510,Hardee's,38.814903259277294,-90.87548065185551,"['1944 Wentzville Pkwy', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1511,1511,Dairy Queen Grill & Chill,38.807764,-90.853565,"['702 S Church St', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1512,1512,Burger King,38.8027438716843,-90.8558612757341,"['1971 Wentzville Pkwy', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1513,1513,Taco Bell,38.811772,-90.87198000000001,"['1139 W. Pearce Blvd.', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1514,1514,Jack in the Box,38.8132024497833,-90.87411448359491,"['1992 Wentzville Pkwy', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1515,1515,El Agave,38.82566,-90.86399,"['1201 Wentzville Pkwy', 'Ste 109', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1516,1516,Arbys,38.813354499999996,-90.8751168,"['1988 Wentzville Pkwy', 'Wentzville, MO 63385']",MO,['Wentzville MO']
1517,1517,Green China,38.8028513,-90.7676025,"['1317 Lake Saint Louis Blvd', 'Lake Saint Louis, MO 63367']",MO,['Wentzville MO']
